,gene_id,gene_name
688,ENSMUSG00000100013,Gm19480
689,ENSMUSG00000101251,Gm3496
690,ENSMUSG00000101937,Gm5268
691,ENSMUSG00000026043,Col3a1
692,ENSMUSG00000105211,AC125167.1
693,ENSMUSG00000026042,Col5a2
694,ENSMUSG00000104476,Gm38211
695,ENSMUSG00000100218,Gm8296
696,ENSMUSG00000100361,Gm7063
697,ENSMUSG00000100894,Gm8304
698,ENSMUSG00000095121,Gm23216
699,ENSMUSG00000065255,Gm23974
700,ENSMUSG00000100843,Gm8307
701,ENSMUSG00000087764,Gm23984
702,ENSMUSG00000025995,Wdr75
703,ENSMUSG00000099850,Gm28906
704,ENSMUSG00000084817,Gm5526
705,ENSMUSG00000098549,Gm5269
706,ENSMUSG00000099381,Gm18303
707,ENSMUSG00000025993,Slc40a1
708,ENSMUSG00000099946,Gm9496
709,ENSMUSG00000070896,Rpl23a-ps1
710,ENSMUSG00000090682,Gm3852
711,ENSMUSG00000044457,Stk-ps2
712,ENSMUSG00000099432,Gm18849
713,ENSMUSG00000041144,Dnah7b
714,ENSMUSG00000096047,n-R5s211
715,ENSMUSG00000101262,Gm8326
716,ENSMUSG00000101337,Dnah7c
717,ENSMUSG00000025986,Slc39a10
718,ENSMUSG00000100213,Gm28151
719,ENSMUSG00000103129,Gm37393
720,ENSMUSG00000100160,Gm28527
721,ENSMUSG00000101921,Gm28825
722,ENSMUSG00000101447,Gm28826
723,ENSMUSG00000081185,Gm4852
724,ENSMUSG00000103246,Gm38090
725,ENSMUSG00000098876,Mir6350
726,ENSMUSG00000100530,Gm18117
727,ENSMUSG00000104067,Gm37196
728,ENSMUSG00000100033,Gm8337
729,ENSMUSG00000094968,Gm22419
730,ENSMUSG00000088017,Gm23829
731,ENSMUSG00000101996,Gm19206
732,ENSMUSG00000096973,Gm5974
733,ENSMUSG00000064943,Gm23240
734,ENSMUSG00000100866,Gm28830
735,ENSMUSG00000101721,Gm8354
736,ENSMUSG00000099376,Gm19124
737,ENSMUSG00000097883,Gm8357
738,ENSMUSG00000092790,Gm22693
739,ENSMUSG00000099698,Gm28740
740,ENSMUSG00000099454,Gm8367
741,ENSMUSG00000051616,C230029F24Rik
742,ENSMUSG00000099627,Gm6757
743,ENSMUSG00000099577,Gm3605
744,ENSMUSG00000099882,Gm28388
745,ENSMUSG00000101760,Gm8384
746,ENSMUSG00000099608,4933411E06Rik
747,ENSMUSG00000099864,Gm8391
748,ENSMUSG00000098249,Gm27330
749,ENSMUSG00000100451,Gm29665
750,ENSMUSG00000099941,Gm20118
751,ENSMUSG00000084531,Gm25843
752,ENSMUSG00000100816,Gm28321
753,ENSMUSG00000026109,Tmeff2
754,ENSMUSG00000100671,Gm28322
755,ENSMUSG00000092906,Gm25736
756,ENSMUSG00000101242,Gm28319
757,ENSMUSG00000099924,Gm28320
758,ENSMUSG00000099625,Gm29325
759,ENSMUSG00000101799,9330175M20Rik
760,ENSMUSG00000045954,Sdpr
761,ENSMUSG00000099741,Gm5253
762,ENSMUSG00000101702,1700072G22Rik
763,ENSMUSG00000026107,Nabp1
764,ENSMUSG00000099413,Gm17767
765,ENSMUSG00000103424,Gm37535
766,ENSMUSG00000101741,Gm28055
767,ENSMUSG00000018417,Myo1b
768,ENSMUSG00000101724,Gm29453
769,ENSMUSG00000100313,Gm28323
770,ENSMUSG00000100696,Gm8419
771,ENSMUSG00000099135,Gm27607
772,ENSMUSG00000072324,Gm8420
773,ENSMUSG00000062939,Stat4
774,ENSMUSG00000101628,Gm28177
775,ENSMUSG00000078291,Gm3940
776,ENSMUSG00000109599,Gm45679
777,ENSMUSG00000026104,Stat1
778,ENSMUSG00000099569,Gm18301
779,ENSMUSG00000026103,Gls
780,ENSMUSG00000099648,Gm5975
781,ENSMUSG00000065192,Gm23460
782,ENSMUSG00000002881,Nab1
783,ENSMUSG00000097833,Gm5976
784,ENSMUSG00000101501,Rps27a-ps1
785,ENSMUSG00000100120,Gm553
786,ENSMUSG00000099878,Gm28178
787,ENSMUSG00000100007,Gm5527
788,ENSMUSG00000043015,Nemp2
789,ENSMUSG00000103630,Gm37242
790,ENSMUSG00000041439,Mfsd6
791,ENSMUSG00000100302,Gm29670
792,ENSMUSG00000100230,Gm28650
793,ENSMUSG00000026102,Inpp1
794,ENSMUSG00000041426,Hibch
795,ENSMUSG00000089802,Gm16107
796,ENSMUSG00000043629,1700019D03Rik
797,ENSMUSG00000026100,Mstn
798,ENSMUSG00000089334,Gm24349
799,ENSMUSG00000060715,1700019A02Rik
800,ENSMUSG00000026098,Pms1
801,ENSMUSG00000100763,Gm28777
802,ENSMUSG00000026097,Ormdl1
803,ENSMUSG00000100679,Gm28778
804,ENSMUSG00000026096,Osgepl1
805,ENSMUSG00000099913,Gm28551
806,ENSMUSG00000101838,Gm18800
807,ENSMUSG00000026095,Asnsd1
808,ENSMUSG00000100267,Gm28779
809,ENSMUSG00000099450,Gm6799
810,ENSMUSG00000100069,Gm6801
811,ENSMUSG00000096141,Dnah7a
812,ENSMUSG00000092657,Gm25240
813,ENSMUSG00000026094,Stk17b
814,ENSMUSG00000102405,Gm37863
815,ENSMUSG00000042807,Hecw2
816,ENSMUSG00000098443,Mir7681
817,ENSMUSG00000087949,Gm24251
818,ENSMUSG00000102868,Gm37633
819,ENSMUSG00000094013,Gm25829
820,ENSMUSG00000025983,Ccdc150
821,ENSMUSG00000041303,Gtf3c3
822,ENSMUSG00000109809,Gm34066
823,ENSMUSG00000073678,Pgap1
824,ENSMUSG00000104136,Gm36955
825,ENSMUSG00000101130,Gm19637
826,ENSMUSG00000052331,Ankrd44
827,ENSMUSG00000101674,4930444A19Rik
828,ENSMUSG00000102503,Gm37370
829,ENSMUSG00000089245,Gm24053
830,ENSMUSG00000102642,A130048G24Rik
831,ENSMUSG00000025982,Sf3b1
832,ENSMUSG00000103030,E330011M16Rik
833,ENSMUSG00000025981,Coq10b
834,ENSMUSG00000101122,Gm17971
835,ENSMUSG00000025980,Hspd1
836,ENSMUSG00000073676,Hspe1
837,ENSMUSG00000100736,Gm5147
838,ENSMUSG00000089670,Gm16581
839,ENSMUSG00000025979,Mob4
840,ENSMUSG00000061863,Gm6822
841,ENSMUSG00000025978,Rftn2
842,ENSMUSG00000097649,Gm10561
843,ENSMUSG00000046994,Mars2
844,ENSMUSG00000025977,Boll
845,ENSMUSG00000100215,Gm8292
846,ENSMUSG00000101945,Gm29138
847,ENSMUSG00000101085,Gm8531
848,ENSMUSG00000038349,Plcl1
849,ENSMUSG00000102145,Gm38056
850,ENSMUSG00000100309,Gm6644
851,ENSMUSG00000102831,Gm37382
852,ENSMUSG00000099950,9130227L01Rik
853,ENSMUSG00000102491,Gm36986
854,ENSMUSG00000100372,1700003I22Rik
855,ENSMUSG00000100944,Gm28900
856,ENSMUSG00000101332,Gm28240
857,ENSMUSG00000045336,Hsfy2
858,ENSMUSG00000038331,Satb2
859,ENSMUSG00000087022,9130024F11Rik
860,ENSMUSG00000104310,Gm4081
861,ENSMUSG00000094128,Gm23943
862,ENSMUSG00000099945,1700126A01Rik
863,ENSMUSG00000101429,BC055402
864,ENSMUSG00000101129,Gm5254
865,ENSMUSG00000097519,4930558J18Rik
866,ENSMUSG00000038323,1700066M21Rik
867,ENSMUSG00000048495,Tyw5
868,ENSMUSG00000025971,Maip1
869,ENSMUSG00000077776,Gm22371
870,ENSMUSG00000088353,Gm24014
871,ENSMUSG00000101826,Gm8581
872,ENSMUSG00000102685,Gm37373
873,ENSMUSG00000101151,Gm17929
874,ENSMUSG00000038305,Spats2l
875,ENSMUSG00000091283,Gm17234
876,ENSMUSG00000054770,Kctd18
877,ENSMUSG00000026039,Sgol2a
878,ENSMUSG00000063558,Aox1
879,ENSMUSG00000064294,Aox3
880,ENSMUSG00000089275,Gm24548
881,ENSMUSG00000038242,Aox4
882,ENSMUSG00000089822,Gm15759
883,ENSMUSG00000079554,Aox2
884,ENSMUSG00000103839,Gm37607
885,ENSMUSG00000051223,Bzw1
886,ENSMUSG00000026034,Clk1
887,ENSMUSG00000026035,Ppil3
888,ENSMUSG00000026036,Nif3l1
889,ENSMUSG00000026037,Orc2
890,ENSMUSG00000094245,Gm23966
891,ENSMUSG00000085054,Gm15834
892,ENSMUSG00000038174,Fam126b
893,ENSMUSG00000026032,Ndufb3
894,ENSMUSG00000100202,Gm29389
895,ENSMUSG00000099490,Gm18802
896,ENSMUSG00000059647,Cbx3-ps7
897,ENSMUSG00000047528,Als2cr12
898,ENSMUSG00000102059,Gm20257
899,ENSMUSG00000101046,Gm28803
900,ENSMUSG00000026031,Cflar
901,ENSMUSG00000100236,Gm3841
902,ENSMUSG00000026029,Casp8
903,ENSMUSG00000102719,Gm37760
904,ENSMUSG00000099719,Gm28802
905,ENSMUSG00000026028,Trak2
906,ENSMUSG00000026027,Stradb
907,ENSMUSG00000047383,Als2cr11b
908,ENSMUSG00000099752,Gm29018
909,ENSMUSG00000072295,Als2cr11
910,ENSMUSG00000077616,Gm25502
911,ENSMUSG00000038079,Tmem237
912,ENSMUSG00000097573,G730003C15Rik
913,ENSMUSG00000079550,Mpp4
914,ENSMUSG00000101586,Gm29017
915,ENSMUSG00000099563,Gm19125
916,ENSMUSG00000026024,Als2
917,ENSMUSG00000026023,Cdk15
918,ENSMUSG00000099922,Gm29016
919,ENSMUSG00000104502,Gm37737
920,ENSMUSG00000041075,Fzd7
921,ENSMUSG00000097819,Gm26813
922,ENSMUSG00000047361,Gm973
923,ENSMUSG00000099811,Gm28411
924,ENSMUSG00000101409,1700122D07Rik
925,ENSMUSG00000026021,Sumo1
926,ENSMUSG00000089276,Gm24545
927,ENSMUSG00000103821,D430013B06Rik
928,ENSMUSG00000101400,Gm29596
929,ENSMUSG00000026020,Nop58
930,ENSMUSG00000077345,Snord70
931,ENSMUSG00000077358,Gm26293
932,ENSMUSG00000089512,Gm26287
933,ENSMUSG00000089093,Snord11
934,ENSMUSG00000067336,Bmpr2
935,ENSMUSG00000104052,Gm38125
936,ENSMUSG00000103131,Gm37977
937,ENSMUSG00000041040,Fam117b
938,ENSMUSG00000103696,Gm37531
939,ENSMUSG00000100901,Gm18829
940,ENSMUSG00000026018,Ica1l
941,ENSMUSG00000026019,Wdr12
942,ENSMUSG00000026017,Carf
943,ENSMUSG00000082609,Gm15464
944,ENSMUSG00000073664,Nbeal1
945,ENSMUSG00000100516,Gm29332
946,ENSMUSG00000049439,Cyp20a1
947,ENSMUSG00000103822,6030460B20Rik
948,ENSMUSG00000026782,Abi2
949,ENSMUSG00000026014,Raph1
950,ENSMUSG00000081562,Gm11575
951,ENSMUSG00000084400,Gm11576
952,ENSMUSG00000082160,Gm11578
953,ENSMUSG00000103215,Gm38388
954,ENSMUSG00000088973,Gm23762
955,ENSMUSG00000084151,Gm11577
956,ENSMUSG00000101188,Eif4a-ps4
957,ENSMUSG00000026012,Cd28
958,ENSMUSG00000086795,Gm11579
959,ENSMUSG00000085965,2310016D23Rik
960,ENSMUSG00000104069,Gm37198
961,ENSMUSG00000083118,Gm11609
962,ENSMUSG00000083355,Gm11581
963,ENSMUSG00000102549,Gm38137
964,ENSMUSG00000026011,Ctla4
965,ENSMUSG00000081382,Rpl18-ps1
966,ENSMUSG00000080800,Gm11582
967,ENSMUSG00000026009,Icos
968,ENSMUSG00000102561,Gm37039
969,ENSMUSG00000082804,Rpl17-ps1
970,ENSMUSG00000082661,Gm11590
971,ENSMUSG00000080785,Gm11591
972,ENSMUSG00000100893,Gm28083
973,ENSMUSG00000085248,Gm11587
974,ENSMUSG00000085447,9530026F06Rik
975,ENSMUSG00000086408,Gm11588
976,ENSMUSG00000089546,Gm25839
977,ENSMUSG00000100965,Gm28449
978,ENSMUSG00000102168,Gm36943
979,ENSMUSG00000100381,Gm28094
980,ENSMUSG00000086009,4930587A21Rik
981,ENSMUSG00000052062,Pard3b
982,ENSMUSG00000103656,Gm37205
983,ENSMUSG00000104402,Gm38012
984,ENSMUSG00000104081,Gm38278
985,ENSMUSG00000085842,Pard3bos1
986,ENSMUSG00000103002,Gm38075
987,ENSMUSG00000100344,Gm29640
988,ENSMUSG00000101509,Gm29641
989,ENSMUSG00000085019,Pard3bos2
990,ENSMUSG00000102359,Gm38351
991,ENSMUSG00000085400,Pard3bos3
992,ENSMUSG00000100750,Gm29084
993,ENSMUSG00000081950,Gm11600
994,ENSMUSG00000084333,Gm11599
995,ENSMUSG00000025969,Nrp2
996,ENSMUSG00000100811,Gm29083
997,ENSMUSG00000103032,Gm37121
998,ENSMUSG00000100426,Gm4208
999,ENSMUSG00000040865,Ino80d
1000,ENSMUSG00000104991,Gm44468
1001,ENSMUSG00000088953,Gm24942
1002,ENSMUSG00000081617,Rps13-ps7
1003,ENSMUSG00000081429,Rps27-ps1
1004,ENSMUSG00000084799,Ino80dos
1005,ENSMUSG00000101599,Gm20342
1006,ENSMUSG00000025968,Ndufs1
1007,ENSMUSG00000077884,Gm24557
1008,ENSMUSG00000025967,Eef1b2
1009,ENSMUSG00000098850,Gm27390
1010,ENSMUSG00000064612,Gm26457
1011,ENSMUSG00000105060,Gm26457
1012,ENSMUSG00000064602,Snora41
1013,ENSMUSG00000046856,Gpr1
1014,ENSMUSG00000094290,Gm27512
1015,ENSMUSG00000086730,Platr12
1016,ENSMUSG00000102536,1700039I01Rik
1017,ENSMUSG00000087561,Gm11608
1018,ENSMUSG00000092705,Gm24513
1019,ENSMUSG00000027520,Zdbf2
1020,ENSMUSG00000094214,Gm23448
1021,ENSMUSG00000083039,Gm11606
1022,ENSMUSG00000081643,Gm11605
1023,ENSMUSG00000025964,Adam23
1024,ENSMUSG00000087823,Gm22281
1025,ENSMUSG00000069085,Dytn
1026,ENSMUSG00000083066,Gm12748
1027,ENSMUSG00000025963,Mdh1b
1028,ENSMUSG00000025962,Fastkd2
1029,ENSMUSG00000025961,4933402D24Rik
1030,ENSMUSG00000080817,Gm13751
1031,ENSMUSG00000082373,Gm13754
1032,ENSMUSG00000044689,Gm13749
1033,ENSMUSG00000025959,Klf7
1034,ENSMUSG00000097272,Gm26649
1035,ENSMUSG00000098487,Mir6899
1036,ENSMUSG00000086836,Gm13748
1037,ENSMUSG00000086721,Gm13750
1038,ENSMUSG00000101895,Gm28981
1039,ENSMUSG00000093228,Gm25748
1040,ENSMUSG00000099658,Gm28980
1041,ENSMUSG00000025958,Creb1
1042,ENSMUSG00000025956,Mettl21a
1043,ENSMUSG00000101832,Gm28982
1044,ENSMUSG00000100437,Gm29152
1045,ENSMUSG00000087213,2810408I11Rik
1046,ENSMUSG00000070871,Ccnyl1
1047,ENSMUSG00000045005,Fzd5
1048,ENSMUSG00000102140,Gm38058
1049,ENSMUSG00000051344,Plekhm3
1050,ENSMUSG00000097264,Rpl31-ps24
1051,ENSMUSG00000084416,Rpl10a-ps1
1052,ENSMUSG00000077471,Gm24788
1053,ENSMUSG00000025955,Akr1cl
1054,ENSMUSG00000090042,Gm8550
1055,ENSMUSG00000070870,Cryge
1056,ENSMUSG00000067299,Crygd
1057,ENSMUSG00000025952,Crygc
1058,ENSMUSG00000073658,Crygb
1059,ENSMUSG00000100774,Gm7329
1060,ENSMUSG00000044429,Cryga
1061,ENSMUSG00000100846,Gm28845
1062,ENSMUSG00000044816,D630023F18Rik
1063,ENSMUSG00000025950,Idh1
1064,ENSMUSG00000025949,Pikfyve
1065,ENSMUSG00000025946,Pth2r
1066,ENSMUSG00000100503,Gm28927
1067,ENSMUSG00000100504,Gm28926
1068,ENSMUSG00000099383,Gm28925
1069,ENSMUSG00000100340,Gm28923
1070,ENSMUSG00000100439,Gm28922
1071,ENSMUSG00000099819,Gm28728
1072,ENSMUSG00000082565,Gm5255
1073,ENSMUSG00000082774,Gm8805
1074,ENSMUSG00000025945,Crygf
1075,ENSMUSG00000081623,Gm8809
1076,ENSMUSG00000083242,Gm15659
1077,ENSMUSG00000083289,Gm8812
1078,ENSMUSG00000015222,Map2
1079,ENSMUSG00000088850,Gm24729
1080,ENSMUSG00000073656,Gm10558
1081,ENSMUSG00000065694,Gm25411
1082,ENSMUSG00000055567,Unc80
1083,ENSMUSG00000103375,Gm37181
1084,ENSMUSG00000026005,Rpe
1085,ENSMUSG00000026004,Kansl1l
1086,ENSMUSG00000102559,Gm37570
1087,ENSMUSG00000102374,Gm38387
1088,ENSMUSG00000102776,Gm38162
1089,ENSMUSG00000082057,Gm15789
1090,ENSMUSG00000103706,6820402A03Rik
1091,ENSMUSG00000103756,Gm37285
1092,ENSMUSG00000103382,Gm37755
1093,ENSMUSG00000103553,Gm38218
1094,ENSMUSG00000026003,Acadl
1095,ENSMUSG00000082769,Gm15793
1096,ENSMUSG00000089420,Gm27934
1097,ENSMUSG00000077328,Gm25832
1098,ENSMUSG00000061816,Myl1
1099,ENSMUSG00000094191,Rpl31-ps14
1100,ENSMUSG00000082212,Gm15826
1101,ENSMUSG00000026000,Lancl1
1102,ENSMUSG00000025991,Cps1
1103,ENSMUSG00000086204,Gm15668
1104,ENSMUSG00000077745,Gm26342
1105,ENSMUSG00000082473,Kif22-ps
1106,ENSMUSG00000095282,Gm22548
1107,ENSMUSG00000085075,Gm15669
1108,ENSMUSG00000104395,Gm37957
1109,ENSMUSG00000096031,Gm23189
1110,ENSMUSG00000087329,Gm15671
1111,ENSMUSG00000062209,Erbb4
1112,ENSMUSG00000102449,Gm37100
1113,ENSMUSG00000083795,Gm15670
1114,ENSMUSG00000080539,Gm25542
1115,ENSMUSG00000103307,Gm19335
1116,ENSMUSG00000104508,Gm37735
1117,ENSMUSG00000103642,Gm37769
1118,ENSMUSG00000103809,Gm37061
1119,ENSMUSG00000087514,Gm16076
1120,ENSMUSG00000084332,Gm8840
1121,ENSMUSG00000101387,Pced1c-ps
1122,ENSMUSG00000099804,Gm28497
1123,ENSMUSG00000100354,Gm29113
1124,ENSMUSG00000101156,Gm29114
1125,ENSMUSG00000025997,Ikzf2
1126,ENSMUSG00000100815,Gm29112
1127,ENSMUSG00000099954,Gm28112
1128,ENSMUSG00000103402,Gm37930
1129,ENSMUSG00000053153,Spag16
1130,ENSMUSG00000089345,Gm22665
1131,ENSMUSG00000080524,Gm23879
1132,ENSMUSG00000101730,Gm28580
1133,ENSMUSG00000103052,Gm38272
1134,ENSMUSG00000104287,Gm37456
1135,ENSMUSG00000075952,Gm23422
1136,ENSMUSG00000045648,Vwc2l
1137,ENSMUSG00000026196,Bard1
1138,ENSMUSG00000089965,Gm16236
1139,ENSMUSG00000101551,Gm8870
1140,ENSMUSG00000050296,Abca12
1141,ENSMUSG00000101617,Gm6947
1142,ENSMUSG00000026192,Atic
1143,ENSMUSG00000026193,Fn1
1144,ENSMUSG00000073652,Apol7d
1145,ENSMUSG00000101834,Gm5829
1146,ENSMUSG00000100319,Gm5256
1147,ENSMUSG00000102689,Gm37217
1148,ENSMUSG00000099707,Gm8883
1149,ENSMUSG00000101211,Gm28818
1150,ENSMUSG00000101848,4933417E11Rik
1151,ENSMUSG00000101764,4930556G22Rik
1152,ENSMUSG00000059483,Gm5528
1153,ENSMUSG00000101496,Gm8885
1154,ENSMUSG00000102123,Gm4319
1155,ENSMUSG00000039395,Mreg
1156,ENSMUSG00000094655,Gm25360
1157,ENSMUSG00000097131,D230017M19Rik
1158,ENSMUSG00000094050,Gm23472
1159,ENSMUSG00000093956,Gm24497
1160,ENSMUSG00000093843,Gm25939
1161,ENSMUSG00000026189,Pecr
1162,ENSMUSG00000026188,Tmem169
1163,ENSMUSG00000026187,Xrcc5
1164,ENSMUSG00000039372,March4
1165,ENSMUSG00000085812,Gm15843
1166,ENSMUSG00000039354,Smarcal1
1167,ENSMUSG00000110712,Gm45835
1168,ENSMUSG00000039342,Ankar
1169,ENSMUSG00000110487,Gm18035
1170,ENSMUSG00000110596,Gm45859
1171,ENSMUSG00000046330,Rpl37a
1172,ENSMUSG00000039323,Igfbp2
1173,ENSMUSG00000026185,Igfbp5
1174,ENSMUSG00000101968,1700027A15Rik
1175,ENSMUSG00000026182,Tnp1
1176,ENSMUSG00000102266,Gm38106
1177,ENSMUSG00000101112,Gm29185
1178,ENSMUSG00000100697,Gm29184
1179,ENSMUSG00000099877,Pinc
1180,ENSMUSG00000098697,Gm27315
1181,ENSMUSG00000101812,D530049I02Rik
1182,ENSMUSG00000100044,Gm9553
1183,ENSMUSG00000100444,C530043A13Rik
1184,ENSMUSG00000100429,Gm29186
1185,ENSMUSG00000100301,6030407O03Rik
1186,ENSMUSG00000101344,Gm29183
1187,ENSMUSG00000088666,Gm25329
1188,ENSMUSG00000098504,Mir6351
1189,ENSMUSG00000055322,Tns1
1190,ENSMUSG00000061815,Rufy4
1191,ENSMUSG00000026180,Cxcr2
1192,ENSMUSG00000048480,Cxcr1
1193,ENSMUSG00000087820,Mir1928
1194,ENSMUSG00000094768,Gm25524
1195,ENSMUSG00000006304,Arpc2
1196,ENSMUSG00000064272,Gpbar1
1197,ENSMUSG00000006299,Aamp
1198,ENSMUSG00000101503,Gm28364
1199,ENSMUSG00000026179,Pnkd
1200,ENSMUSG00000103013,Gm37503
1201,ENSMUSG00000006301,Tmbim1
1202,ENSMUSG00000099931,Gm29358
1203,ENSMUSG00000103403,Gm37931
1204,ENSMUSG00000073650,Catip
1205,ENSMUSG00000026177,Slc11a1
1206,ENSMUSG00000026176,Ctdsp1
1207,ENSMUSG00000065468,Mir26b
1208,ENSMUSG00000026175,Vil1
1209,ENSMUSG00000033364,Usp37
1210,ENSMUSG00000103227,Gm37733
1211,ENSMUSG00000026174,Cnot9
1212,ENSMUSG00000026173,Plcd4
1213,ENSMUSG00000026135,Zfp142
1214,ENSMUSG00000093155,Gm25035
1215,ENSMUSG00000026172,Bcs1l
1216,ENSMUSG00000026171,Rnf25
1217,ENSMUSG00000033276,Stk36
1218,ENSMUSG00000033257,Ttll4
1219,ENSMUSG00000026170,Cyp27a1
1220,ENSMUSG00000006542,Prkag3
1221,ENSMUSG00000098351,Gm27507
1222,ENSMUSG00000033227,Wnt6
1223,ENSMUSG00000099472,Gm29539
1224,ENSMUSG00000026167,Wnt10a
1225,ENSMUSG00000089964,Gm16582
1226,ENSMUSG00000090071,Cdk5r2
1227,ENSMUSG00000055197,Fev
1228,ENSMUSG00000006546,Cryba2
1229,ENSMUSG00000065616,Mir375
1230,ENSMUSG00000047021,Cfap65
1231,ENSMUSG00000089653,Gm15841
1232,ENSMUSG00000006538,Ihh
1233,ENSMUSG00000103145,Gm37744
1234,ENSMUSG00000026162,Nhej1
1235,ENSMUSG00000026205,Slc23a3
1236,ENSMUSG00000033159,Cnppd1
1237,ENSMUSG00000049339,Fam134a
1238,ENSMUSG00000026197,Zfand2b
1239,ENSMUSG00000026198,Abcb6
1240,ENSMUSG00000099519,Gm29253
1241,ENSMUSG00000033124,Atg9a
1242,ENSMUSG00000026199,Ankzf1
1243,ENSMUSG00000026200,Glb1l
1244,ENSMUSG00000099204,Gm27943
1245,ENSMUSG00000026201,Stk16
1246,ENSMUSG00000026202,Tuba4a
1247,ENSMUSG00000096094,A630095N17Rik
1248,ENSMUSG00000026203,Dnajb2
1249,ENSMUSG00000026204,Ptprn
1250,ENSMUSG00000101840,Gm28294
1251,ENSMUSG00000033061,Resp18
1252,ENSMUSG00000100556,Gm28902
1253,ENSMUSG00000026209,Dnpep
1254,ENSMUSG00000026208,Des
1255,ENSMUSG00000085653,Gm15179
1256,ENSMUSG00000026207,Speg
1257,ENSMUSG00000086053,Gm15178
1258,ENSMUSG00000033021,Gmppa
1259,ENSMUSG00000033007,Asic4
1260,ENSMUSG00000102605,Gm37264
1261,ENSMUSG00000032997,Chpf
1262,ENSMUSG00000026211,Obsl1
1263,ENSMUSG00000051703,Tmem198
1264,ENSMUSG00000032968,Inha
1265,ENSMUSG00000082745,Gm15181
1266,ENSMUSG00000026213,Stk11ip
1267,ENSMUSG00000082059,Gm15183
1268,ENSMUSG00000006576,Slc4a3
1269,ENSMUSG00000083244,Gm15180
1270,ENSMUSG00000082528,Gm15182
1271,ENSMUSG00000082012,Gm5257
1272,ENSMUSG00000099996,Gm29065
1273,ENSMUSG00000101763,Gm29068
1274,ENSMUSG00000100827,Gm29069
1275,ENSMUSG00000100553,Gm17751
1276,ENSMUSG00000098611,Mir6343
1277,ENSMUSG00000100534,Gm816
1278,ENSMUSG00000102904,Gm38265
1279,ENSMUSG00000089326,Gm25974
1280,ENSMUSG00000026235,Epha4
1281,ENSMUSG00000099141,Mir6352
1282,ENSMUSG00000101849,Gm28386
1283,ENSMUSG00000101506,Gm28385
1284,ENSMUSG00000065215,Gm26263
1285,ENSMUSG00000102052,Gm28387
1286,ENSMUSG00000004872,Pax3
1287,ENSMUSG00000032908,Sgpp2
1288,ENSMUSG00000099561,Gm28410
1289,ENSMUSG00000102945,Gm37884
1290,ENSMUSG00000026245,Farsb
1291,ENSMUSG00000101798,Gm28995
1292,ENSMUSG00000104018,4833412K13Rik
1293,ENSMUSG00000090486,BC035947
1294,ENSMUSG00000012187,Mogat1
1295,ENSMUSG00000099364,5730419F03Rik
1296,ENSMUSG00000100562,Gm29611
1297,ENSMUSG00000032883,Acsl3
1298,ENSMUSG00000079470,Utp14b
1299,ENSMUSG00000099377,Gm6159
1300,ENSMUSG00000099706,Gm29536
1301,ENSMUSG00000047330,Kcne4
1302,ENSMUSG00000101324,Gm29187
1303,ENSMUSG00000072978,Gm5830
1304,ENSMUSG00000050711,Scg2
1305,ENSMUSG00000099562,Gm19027
1306,ENSMUSG00000077782,Gm24160
1307,ENSMUSG00000054702,Ap1s3
1308,ENSMUSG00000102235,Gm37886
1309,ENSMUSG00000073643,Wdfy1
1310,ENSMUSG00000104497,Gm10555
1311,ENSMUSG00000026248,Mrpl44
1312,ENSMUSG00000026249,Serpine2
1313,ENSMUSG00000067106,Gm5529
1314,ENSMUSG00000100397,Gm28071
1315,ENSMUSG00000099753,Gm28058
1316,ENSMUSG00000096297,Gm23934
1317,ENSMUSG00000102518,Gm38339
1318,ENSMUSG00000099552,9830004L10Rik
1319,ENSMUSG00000043230,Fam124b
1320,ENSMUSG00000101257,2310015K22Rik
1321,ENSMUSG00000103404,Gm37932
1322,ENSMUSG00000004364,Cul3
1323,ENSMUSG00000103076,Gm37902
1324,ENSMUSG00000103525,Gm37262
1325,ENSMUSG00000101722,Gm29125
1326,ENSMUSG00000090637,Gm6189
1327,ENSMUSG00000101483,1700016L21Rik
1328,ENSMUSG00000110100,Gm45261
1329,ENSMUSG00000038608,Dock10
1330,ENSMUSG00000103192,Gm37645
1331,ENSMUSG00000104488,Gm38062
1332,ENSMUSG00000102721,A630081D01Rik
1333,ENSMUSG00000099949,Gm29124
1334,ENSMUSG00000099918,Gm28066
1335,ENSMUSG00000054976,Nyap2
1336,ENSMUSG00000104029,Gm37210
1337,ENSMUSG00000101986,Gm6198
1338,ENSMUSG00000087008,Gm5530
1339,ENSMUSG00000100561,Gm7516
1340,ENSMUSG00000103571,Gm37114
1341,ENSMUSG00000098797,Mir6344
1342,ENSMUSG00000055980,Irs1
1343,ENSMUSG00000022591,Gm9747
1344,ENSMUSG00000026142,Rhbdd1
1345,ENSMUSG00000104493,Gm19552
1346,ENSMUSG00000100786,Gm28940
1347,ENSMUSG00000096779,Gm22112
1348,ENSMUSG00000067158,Col4a4
1349,ENSMUSG00000079465,Col4a3
1350,ENSMUSG00000065055,n-R5s213
1351,ENSMUSG00000097564,C430014B12Rik
1352,ENSMUSG00000026150,Mff
1353,ENSMUSG00000101450,Gm28941
1354,ENSMUSG00000026149,Tm4sf20
1355,ENSMUSG00000099771,Gm19257
1356,ENSMUSG00000102280,Gm36999
1357,ENSMUSG00000100170,Gm28942
1358,ENSMUSG00000100744,Gm17764
1359,ENSMUSG00000093782,Gm22396
1360,ENSMUSG00000026159,Agfg1
